"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Trinidad and Tobago","Adults (15-49) lower estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.15",""
"Trinidad and Tobago","Adults (15-49) lower estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.15",""
"Trinidad and Tobago","Adults (15-49) lower estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.13",""
"Trinidad and Tobago","Adults (15-49) lower estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.11",""
"Trinidad and Tobago","Adults (15-49) lower estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Trinidad and Tobago","Adults (15-49) lower estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Trinidad and Tobago","Adults (15-49) lower estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Trinidad and Tobago","Adults (15-49) lower estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Trinidad and Tobago","Adults (15-49) lower estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Trinidad and Tobago","Adults (15-49) upper estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Trinidad and Tobago","Adults (15-49) upper estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.11",""
"Trinidad and Tobago","Adults (15-49) upper estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.12",""
"Trinidad and Tobago","Adults (15-49) upper estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.12",""
"Trinidad and Tobago","Adults (15-49) upper estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.13",""
"Trinidad and Tobago","Adults (15-49) upper estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.13",""
"Trinidad and Tobago","Adults (15-49) upper estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.14",""
"Trinidad and Tobago","Adults (15-49) upper estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.15",""
"Trinidad and Tobago","Adults (15-49) upper estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.16",""
"Trinidad and Tobago","Adults (15-49) upper estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.17",""
"Trinidad and Tobago","Adults (15-49) upper estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.19",""
"Trinidad and Tobago","Adults (15-49) upper estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.2",""
"Trinidad and Tobago","Adults (15-49) upper estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.2",""
"Trinidad and Tobago","Adults (15-49) upper estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.2",""
"Trinidad and Tobago","Adults (15-49) upper estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.2",""
"Trinidad and Tobago","Adults (15-49) upper estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.2",""
"Trinidad and Tobago","Adults (15-49) upper estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.19",""
"Trinidad and Tobago","Adults (15-49) upper estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.18",""
"Trinidad and Tobago","Adults (15-49) upper estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.18",""
"Trinidad and Tobago","Adults (15-49) upper estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.17",""
"Trinidad and Tobago","Adults (15-49) upper estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.16",""
"Trinidad and Tobago","Adults (15-49) upper estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.15",""
"Trinidad and Tobago","Adults (15-49) upper estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.14",""
"Uganda","Adults (15-49) estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.77",""
"Uganda","Adults (15-49) estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.83",""
"Uganda","Adults (15-49) estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.87",""
"Uganda","Adults (15-49) estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.89",""
"Uganda","Adults (15-49) estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.9",""
"Uganda","Adults (15-49) estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.9",""
"Uganda","Adults (15-49) estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.84",""
"Uganda","Adults (15-49) estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.79",""
"Uganda","Adults (15-49) estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.75",""
"Uganda","Adults (15-49) estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.73",""
"Uganda","Adults (15-49) estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.67",""
"Uganda","Adults (15-49) estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.64",""
"Uganda","Adults (15-49) estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.62",""
"Uganda","Adults (15-49) estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.55",""
"Uganda","Adults (15-49) estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.51",""
"Uganda","Adults (15-49) estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.47",""
"Uganda","Adults (15-49) estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.44",""
"Uganda","Adults (15-49) estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.55",""
"Uganda","Adults (15-49) estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.73",""
"Uganda","Adults (15-49) estimate","1993","UNAIDS_Spectrum Estimates_","Rate","1.01",""
"Uganda","Adults (15-49) estimate","1992","UNAIDS_Spectrum Estimates_","Rate","1.48",""
"Uganda","Adults (15-49) estimate","1991","UNAIDS_Spectrum Estimates_","Rate","2.06",""
"Uganda","Adults (15-49) estimate","1990","UNAIDS_Spectrum Estimates_","Rate","2.71",""
"Uganda","Adults (15-49) lower estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.62",""
"Uganda","Adults (15-49) lower estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.69",""
"Uganda","Adults (15-49) lower estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.74",""
"Uganda","Adults (15-49) lower estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.76",""
"Uganda","Adults (15-49) lower estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.77",""
"Uganda","Adults (15-49) lower estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.78",""
"Uganda","Adults (15-49) lower estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.73",""
"Uganda","Adults (15-49) lower estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.69",""
"Uganda","Adults (15-49) lower estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.65",""
"Uganda","Adults (15-49) lower estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.63",""
"Uganda","Adults (15-49) lower estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.58",""
"Uganda","Adults (15-49) lower estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.55",""
"Uganda","Adults (15-49) lower estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.52",""
"Uganda","Adults (15-49) lower estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.45",""
"Uganda","Adults (15-49) lower estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.41",""
"Uganda","Adults (15-49) lower estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.36",""
"Uganda","Adults (15-49) lower estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.31",""
"Uganda","Adults (15-49) lower estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.36",""
"Uganda","Adults (15-49) lower estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.5",""
"Uganda","Adults (15-49) lower estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.76",""
"Uganda","Adults (15-49) lower estimate","1992","UNAIDS_Spectrum Estimates_","Rate","1.16",""
"Uganda","Adults (15-49) lower estimate","1991","UNAIDS_Spectrum Estimates_","Rate","1.6",""
"Uganda","Adults (15-49) lower estimate","1990","UNAIDS_Spectrum Estimates_","Rate","2.1",""
"Uganda","Adults (15-49) upper estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.94",""
"Uganda","Adults (15-49) upper estimate","2011","UNAIDS_Spectrum Estimates_","Rate","1.01",""
"Uganda","Adults (15-49) upper estimate","2010","UNAIDS_Spectrum Estimates_","Rate","1.05",""
"Uganda","Adults (15-49) upper estimate","2009","UNAIDS_Spectrum Estimates_","Rate","1.07",""
"Uganda","Adults (15-49) upper estimate","2008","UNAIDS_Spectrum Estimates_","Rate","1.07",""
"Uganda","Adults (15-49) upper estimate","2007","UNAIDS_Spectrum Estimates_","Rate","1.06",""
"Uganda","Adults (15-49) upper estimate","2006","UNAIDS_Spectrum Estimates_","Rate","1",""
"Uganda","Adults (15-49) upper estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.94",""
"Uganda","Adults (15-49) upper estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.89",""
"Uganda","Adults (15-49) upper estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.87",""
"Uganda","Adults (15-49) upper estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.81",""
"Uganda","Adults (15-49) upper estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.77",""
"Uganda","Adults (15-49) upper estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.75",""
"Uganda","Adults (15-49) upper estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.66",""
"Uganda","Adults (15-49) upper estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.63",""
"Uganda","Adults (15-49) upper estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.58",""
"Uganda","Adults (15-49) upper estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.58",""
"Uganda","Adults (15-49) upper estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.76",""
"Uganda","Adults (15-49) upper estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.99",""
"Uganda","Adults (15-49) upper estimate","1993","UNAIDS_Spectrum Estimates_","Rate","1.34",""
"Uganda","Adults (15-49) upper estimate","1992","UNAIDS_Spectrum Estimates_","Rate","1.88",""
"Uganda","Adults (15-49) upper estimate","1991","UNAIDS_Spectrum Estimates_","Rate","2.51",""
"Uganda","Adults (15-49) upper estimate","1990","UNAIDS_Spectrum Estimates_","Rate","3.21",""
"Ukraine","Adults (15-49) estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Ukraine","Adults (15-49) estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Ukraine","Adults (15-49) estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Ukraine","Adults (15-49) estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Ukraine","Adults (15-49) estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Ukraine","Adults (15-49) estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Ukraine","Adults (15-49) estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Ukraine","Adults (15-49) estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Ukraine","Adults (15-49) estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.1",""
"Ukraine","Adults (15-49) estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.11",""
"Ukraine","Adults (15-49) estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.12",""
"Ukraine","Adults (15-49) estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.13",""
"Ukraine","Adults (15-49) estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.15",""
"Ukraine","Adults (15-49) estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.17",""
"Ukraine","Adults (15-49) estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.18",""
"Ukraine","Adults (15-49) estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.15",""
"Ukraine","Adults (15-49) estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Ukraine","Adults (15-49) estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Ukraine","Adults (15-49) estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Ukraine","Adults (15-49) estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Ukraine","Adults (15-49) estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Ukraine","Adults (15-49) estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Ukraine","Adults (15-49) estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Ukraine","Adults (15-49) lower estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Ukraine","Adults (15-49) lower estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Ukraine","Adults (15-49) lower estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Ukraine","Adults (15-49) lower estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Ukraine","Adults (15-49) lower estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Ukraine","Adults (15-49) lower estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Ukraine","Adults (15-49) lower estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Ukraine","Adults (15-49) lower estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Ukraine","Adults (15-49) lower estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Ukraine","Adults (15-49) lower estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Ukraine","Adults (15-49) lower estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.1",""
"Ukraine","Adults (15-49) lower estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.11",""
"Ukraine","Adults (15-49) lower estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.13",""
"Ukraine","Adults (15-49) lower estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.15",""
"Ukraine","Adults (15-49) lower estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.15",""
"Ukraine","Adults (15-49) lower estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.12",""
"Ukraine","Adults (15-49) lower estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Ukraine","Adults (15-49) lower estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Ukraine","Adults (15-49) lower estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Ukraine","Adults (15-49) lower estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0",""
"Ukraine","Adults (15-49) lower estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0",""
"Ukraine","Adults (15-49) lower estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0",""
"Ukraine","Adults (15-49) lower estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0",""
"Ukraine","Adults (15-49) upper estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Ukraine","Adults (15-49) upper estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Ukraine","Adults (15-49) upper estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Ukraine","Adults (15-49) upper estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Ukraine","Adults (15-49) upper estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Ukraine","Adults (15-49) upper estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Ukraine","Adults (15-49) upper estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Ukraine","Adults (15-49) upper estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.11",""
"Ukraine","Adults (15-49) upper estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.12",""
"Ukraine","Adults (15-49) upper estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.12",""
"Ukraine","Adults (15-49) upper estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.13",""
"Ukraine","Adults (15-49) upper estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.15",""
"Ukraine","Adults (15-49) upper estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.17",""
"Ukraine","Adults (15-49) upper estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.19",""
"Ukraine","Adults (15-49) upper estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.2",""
"Ukraine","Adults (15-49) upper estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.18",""
"Ukraine","Adults (15-49) upper estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.11",""
"Ukraine","Adults (15-49) upper estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Ukraine","Adults (15-49) upper estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Ukraine","Adults (15-49) upper estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Ukraine","Adults (15-49) upper estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Ukraine","Adults (15-49) upper estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Ukraine","Adults (15-49) upper estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"United Republic of Tanzania","Adults (15-49) estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.32",""
"United Republic of Tanzania","Adults (15-49) estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.34",""
"United Republic of Tanzania","Adults (15-49) estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.34",""
"United Republic of Tanzania","Adults (15-49) estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.38",""
"United Republic of Tanzania","Adults (15-49) estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.4",""
"United Republic of Tanzania","Adults (15-49) estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.42",""
"United Republic of Tanzania","Adults (15-49) estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.46",""
"United Republic of Tanzania","Adults (15-49) estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.48",""
"United Republic of Tanzania","Adults (15-49) estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.5",""
"United Republic of Tanzania","Adults (15-49) estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.53",""
"United Republic of Tanzania","Adults (15-49) estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.55",""
"United Republic of Tanzania","Adults (15-49) estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.59",""
"United Republic of Tanzania","Adults (15-49) estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.64",""
"United Republic of Tanzania","Adults (15-49) estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.71",""
"United Republic of Tanzania","Adults (15-49) estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.76",""
"United Republic of Tanzania","Adults (15-49) estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.87",""
"United Republic of Tanzania","Adults (15-49) estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.97",""
"United Republic of Tanzania","Adults (15-49) estimate","1995","UNAIDS_Spectrum Estimates_","Rate","1.08",""
"United Republic of Tanzania","Adults (15-49) estimate","1994","UNAIDS_Spectrum Estimates_","Rate","1.21",""
"United Republic of Tanzania","Adults (15-49) estimate","1993","UNAIDS_Spectrum Estimates_","Rate","1.29",""
"United Republic of Tanzania","Adults (15-49) estimate","1992","UNAIDS_Spectrum Estimates_","Rate","1.34",""
"United Republic of Tanzania","Adults (15-49) estimate","1991","UNAIDS_Spectrum Estimates_","Rate","1.33",""
"United Republic of Tanzania","Adults (15-49) estimate","1990","UNAIDS_Spectrum Estimates_","Rate","1.25",""
"United Republic of Tanzania","Adults (15-49) lower estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.26",""
"United Republic of Tanzania","Adults (15-49) lower estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.28",""
"United Republic of Tanzania","Adults (15-49) lower estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.29",""
"United Republic of Tanzania","Adults (15-49) lower estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.33",""
"United Republic of Tanzania","Adults (15-49) lower estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.34",""
